,country,time,lex
21927,hnd,2054,77.07
21928,hnd,2055,77.22
21929,hnd,2056,77.37
21930,hnd,2057,77.52
21931,hnd,2058,77.66
21932,hnd,2059,77.81
21933,hnd,2060,77.95
21934,hnd,2061,78.1
21935,hnd,2062,78.25
21936,hnd,2063,78.39
21937,hnd,2064,78.54
21938,hnd,2065,78.7
21939,hnd,2066,78.84
21940,hnd,2067,78.99
21941,hnd,2068,79.14
21942,hnd,2069,79.29
21943,hnd,2070,79.45
21944,hnd,2071,79.6
21945,hnd,2072,79.75
21946,hnd,2073,79.9
21947,hnd,2074,80.05
21948,hnd,2075,80.2
21949,hnd,2076,80.35
21950,hnd,2077,80.5
21951,hnd,2078,80.65
21952,hnd,2079,80.8
21953,hnd,2080,80.94
21954,hnd,2081,81.08
21955,hnd,2082,81.22
21956,hnd,2083,81.36
21957,hnd,2084,81.51
21958,hnd,2085,81.66
21959,hnd,2086,81.8
21960,hnd,2087,81.93
21961,hnd,2088,82.06
21962,hnd,2089,82.2
21963,hnd,2090,82.34
21964,hnd,2091,82.48
21965,hnd,2092,82.61
21966,hnd,2093,82.75
21967,hnd,2094,82.88
21968,hnd,2095,83.01
21969,hnd,2096,83.13
21970,hnd,2097,83.26
21971,hnd,2098,83.39
21972,hnd,2099,83.52
21973,hnd,2100,83.64
21974,hrv,1800,36.1
21975,hrv,1801,36.1
21976,hrv,1802,36.1
21977,hrv,1803,36.1
21978,hrv,1804,36.1
21979,hrv,1805,36.1
21980,hrv,1806,36.1
21981,hrv,1807,36.1
21982,hrv,1808,36.1
21983,hrv,1809,36.1
21984,hrv,1810,36.1
21985,hrv,1811,36.1
21986,hrv,1812,36.1
21987,hrv,1813,36.1
21988,hrv,1814,36.1
21989,hrv,1815,36.1
21990,hrv,1816,36.1
21991,hrv,1817,36.1
21992,hrv,1818,36.1
21993,hrv,1819,36.1
21994,hrv,1820,36.1
21995,hrv,1821,36.1
21996,hrv,1822,36.1
21997,hrv,1823,36.1
21998,hrv,1824,36.1
21999,hrv,1825,36.1
22000,hrv,1826,36.1
22001,hrv,1827,36.1
22002,hrv,1828,36.1
22003,hrv,1829,36.1
22004,hrv,1830,36.1
22005,hrv,1831,36.1
22006,hrv,1832,36.1
22007,hrv,1833,36.1
22008,hrv,1834,36.1
22009,hrv,1835,36.1
22010,hrv,1836,36.1
22011,hrv,1837,36.1
22012,hrv,1838,36.1
22013,hrv,1839,36.1
22014,hrv,1840,36.1
22015,hrv,1841,36.1
22016,hrv,1842,36.1
22017,hrv,1843,36.1
22018,hrv,1844,36.1
22019,hrv,1845,36.1
22020,hrv,1846,36.1
22021,hrv,1847,36.1
22022,hrv,1848,36.1
22023,hrv,1849,36.1
22024,hrv,1850,36.1
22025,hrv,1851,36.07
22026,hrv,1852,36.04
22027,hrv,1853,36.0
22028,hrv,1854,35.97
22029,hrv,1855,35.94
22030,hrv,1856,35.91
22031,hrv,1857,35.88
22032,hrv,1858,35.85
22033,hrv,1859,35.81
22034,hrv,1860,35.78
22035,hrv,1861,35.75
22036,hrv,1862,35.72
22037,hrv,1863,35.69
22038,hrv,1864,35.66
22039,hrv,1865,35.62
22040,hrv,1866,35.59
22041,hrv,1867,35.56
22042,hrv,1868,35.53
22043,hrv,1869,35.5
22044,hrv,1870,35.47
22045,hrv,1871,35.43
22046,hrv,1872,35.4
22047,hrv,1873,35.37
22048,hrv,1874,35.34
22049,hrv,1875,35.31
22050,hrv,1876,35.27
22051,hrv,1877,35.24
22052,hrv,1878,35.21
22053,hrv,1879,35.18
22054,hrv,1880,35.15
22055,hrv,1881,35.12
22056,hrv,1882,35.08
22057,hrv,1883,35.05
22058,hrv,1884,35.02
22059,hrv,1885,34.99
22060,hrv,1886,34.96
22061,hrv,1887,34.93
22062,hrv,1888,34.89
22063,hrv,1889,34.86
22064,hrv,1890,34.83
22065,hrv,1891,34.8
22066,hrv,1892,34.77
22067,hrv,1893,34.74
22068,hrv,1894,34.7
22069,hrv,1895,34.67
22070,hrv,1896,34.64
22071,hrv,1897,34.61
22072,hrv,1898,34.58
22073,hrv,1899,34.54
22074,hrv,1900,34.51
22075,hrv,1901,34.48
22076,hrv,1902,34.45
22077,hrv,1903,34.42
22078,hrv,1904,34.39
22079,hrv,1905,34.35
22080,hrv,1906,34.32
22081,hrv,1907,34.29
22082,hrv,1908,34.26
22083,hrv,1909,34.23
22084,hrv,1910,34.2
22085,hrv,1911,34.16
22086,hrv,1912,34.13
22087,hrv,1913,34.1
22088,hrv,1914,34.07
22089,hrv,1915,34.04
22090,hrv,1916,34.01
22091,hrv,1917,33.97
22092,hrv,1918,13.18
22093,hrv,1919,33.91
22094,hrv,1920,33.88
22095,hrv,1921,34.61
22096,hrv,1922,35.32
22097,hrv,1923,36.05
22098,hrv,1924,36.76
22099,hrv,1925,37.48
22100,hrv,1926,38.2
22101,hrv,1927,38.91
22102,hrv,1928,39.62
22103,hrv,1929,40.34
22104,hrv,1930,41.04
22105,hrv,1931,41.76
22106,hrv,1932,42.46
22107,hrv,1933,43.17
22108,hrv,1934,43.87
22109,hrv,1935,44.58
22110,hrv,1936,45.28
22111,hrv,1937,45.98
22112,hrv,1938,46.68
22113,hrv,1939,47.38
22114,hrv,1940,48.07
22115,hrv,1941,38.35
22116,hrv,1942,35.13
22117,hrv,1943,32.81
22118,hrv,1944,31.35
22119,hrv,1945,33.74
22120,hrv,1946,45.9
22121,hrv,1947,52.18
22122,hrv,1948,53.5
22123,hrv,1949,54.28
22124,hrv,1950,55.0
22125,hrv,1951,54.32
22126,hrv,1952,57.94
22127,hrv,1953,58.18
22128,hrv,1954,60.63
22129,hrv,1955,60.23
22130,hrv,1956,61.43
22131,hrv,1957,62.0
22132,hrv,1958,64.58
22133,hrv,1959,64.18
22134,hrv,1960,64.71
22135,hrv,1961,65.96
22136,hrv,1962,65.39
22137,hrv,1963,66.58
22138,hrv,1964,66.61
22139,hrv,1965,67.64
22140,hrv,1966,68.82
22141,hrv,1967,68.47
22142,hrv,1968,68.54
22143,hrv,1969,68.02
22144,hrv,1970,68.67
22145,hrv,1971,69.15
22146,hrv,1972,69.13
22147,hrv,1973,70.0
22148,hrv,1974,70.38
22149,hrv,1975,70.58
22150,hrv,1976,70.84
22151,hrv,1977,70.94
22152,hrv,1978,70.72
22153,hrv,1979,70.71
22154,hrv,1980,70.67
22155,hrv,1981,70.72
22156,hrv,1982,70.64
22157,hrv,1983,70.33
22158,hrv,1984,70.67
22159,hrv,1985,71.32
22160,hrv,1986,71.63
22161,hrv,1987,71.38
22162,hrv,1988,71.77
22163,hrv,1989,72.21
22164,hrv,1990,72.46
22165,hrv,1991,72.01
22166,hrv,1992,72.41
22167,hrv,1993,72.7
22168,hrv,1994,73.28
22169,hrv,1995,73.01
22170,hrv,1996,73.49
22171,hrv,1997,73.48
22172,hrv,1998,73.82
22173,hrv,1999,74.11
22174,hrv,2000,74.65
22175,hrv,2001,74.93
22176,hrv,2002,75.05
22177,hrv,2003,75.06
22178,hrv,2004,75.58
22179,hrv,2005,75.57
22180,hrv,2006,75.96
22181,hrv,2007,75.91
22182,hrv,2008,75.94
22183,hrv,2009,76.48
22184,hrv,2010,76.8
22185,hrv,2011,77.13
22186,hrv,2012,77.37
22187,hrv,2013,77.85
22188,hrv,2014,77.94
22189,hrv,2015,77.72
22190,hrv,2016,78.39
22191,hrv,2017,78.5
22192,hrv,2018,78.61
22193,hrv,2019,78.66
22194,hrv,2020,77.91
22195,hrv,2021,77.5
22196,hrv,2022,79.16
22197,hrv,2023,79.32
22198,hrv,2024,79.49
22199,hrv,2025,79.65
22200,hrv,2026,79.82
22201,hrv,2027,79.98
22202,hrv,2028,80.15
22203,hrv,2029,80.31
22204,hrv,2030,80.48
22205,hrv,2031,80.64
22206,hrv,2032,80.81
22207,hrv,2033,80.97
22208,hrv,2034,81.14
22209,hrv,2035,81.3
22210,hrv,2036,81.46
22211,hrv,2037,81.61
22212,hrv,2038,81.77
22213,hrv,2039,81.93
22214,hrv,2040,82.09
22215,hrv,2041,82.24
22216,hrv,2042,82.4
22217,hrv,2043,82.55
22218,hrv,2044,82.7
22219,hrv,2045,82.85
22220,hrv,2046,83.0
22221,hrv,2047,83.16
22222,hrv,2048,83.29
22223,hrv,2049,83.44
22224,hrv,2050,83.57
22225,hrv,2051,83.71
22226,hrv,2052,83.84
22227,hrv,2053,83.98
22228,hrv,2054,84.11
22229,hrv,2055,84.24
22230,hrv,2056,84.37
22231,hrv,2057,84.5
22232,hrv,2058,84.62
22233,hrv,2059,84.75
22234,hrv,2060,84.88
22235,hrv,2061,85.0
22236,hrv,2062,85.13
22237,hrv,2063,85.25
22238,hrv,2064,85.38
22239,hrv,2065,85.51
22240,hrv,2066,85.63
22241,hrv,2067,85.75
22242,hrv,2068,85.88
22243,hrv,2069,86.0
22244,hrv,2070,86.12
22245,hrv,2071,86.24
22246,hrv,2072,86.36
22247,hrv,2073,86.48
22248,hrv,2074,86.61
22249,hrv,2075,86.73
22250,hrv,2076,86.85
22251,hrv,2077,86.96
22252,hrv,2078,87.07
22253,hrv,2079,87.19
22254,hrv,2080,87.32
22255,hrv,2081,87.44
22256,hrv,2082,87.55
22257,hrv,2083,87.67
22258,hrv,2084,87.79
22259,hrv,2085,87.91
22260,hrv,2086,88.03
22261,hrv,2087,88.14
22262,hrv,2088,88.25
22263,hrv,2089,88.37
22264,hrv,2090,88.49
22265,hrv,2091,88.6
22266,hrv,2092,88.72
22267,hrv,2093,88.83
22268,hrv,2094,88.95
22269,hrv,2095,89.06
22270,hrv,2096,89.17
22271,hrv,2097,89.29
22272,hrv,2098,89.4
22273,hrv,2099,89.51
22274,hrv,2100,89.63
22275,hti,1800,29.0
22276,hti,1801,29.0
22277,hti,1802,29.0
22278,hti,1803,29.0
22279,hti,1804,29.0
22280,hti,1805,29.0
22281,hti,1806,29.0
22282,hti,1807,29.0
22283,hti,1808,29.0
22284,hti,1809,29.0
22285,hti,1810,29.0
22286,hti,1811,29.0
22287,hti,1812,29.0
22288,hti,1813,29.0
22289,hti,1814,29.0
22290,hti,1815,29.0
22291,hti,1816,29.0
22292,hti,1817,29.0
22293,hti,1818,29.0
22294,hti,1819,29.0
22295,hti,1820,29.0
22296,hti,1821,29.0
22297,hti,1822,29.0
22298,hti,1823,29.0
22299,hti,1824,29.0
22300,hti,1825,29.0
22301,hti,1826,29.0
22302,hti,1827,29.0
22303,hti,1828,29.0
22304,hti,1829,29.0
22305,hti,1830,29.0
22306,hti,1831,29.0
22307,hti,1832,29.0
22308,hti,1833,29.0
22309,hti,1834,29.0
22310,hti,1835,29.0
22311,hti,1836,29.0
22312,hti,1837,29.0
22313,hti,1838,29.0
22314,hti,1839,29.0
22315,hti,1840,29.0
22316,hti,1841,29.0
22317,hti,1842,29.0
22318,hti,1843,29.0
22319,hti,1844,29.0
22320,hti,1845,29.0
22321,hti,1846,29.0
22322,hti,1847,29.0
22323,hti,1848,29.0
22324,hti,1849,29.0
22325,hti,1850,29.0
22326,hti,1851,29.05
22327,hti,1852,29.1
22328,hti,1853,29.15
22329,hti,1854,29.2
22330,hti,1855,29.25
22331,hti,1856,29.3
22332,hti,1857,29.35
22333,hti,1858,29.4
22334,hti,1859,29.45
22335,hti,1860,29.5
22336,hti,1861,29.55
22337,hti,1862,29.6
22338,hti,1863,29.65
22339,hti,1864,29.7
22340,hti,1865,29.75
22341,hti,1866,29.8
22342,hti,1867,29.85
22343,hti,1868,29.9
22344,hti,1869,29.95
22345,hti,1870,30.0
22346,hti,1871,30.05
22347,hti,1872,30.1
22348,hti,1873,30.15
22349,hti,1874,30.2
22350,hti,1875,30.25
22351,hti,1876,30.3
22352,hti,1877,30.35
22353,hti,1878,30.4
22354,hti,1879,30.45
22355,hti,1880,30.5
22356,hti,1881,30.55
22357,hti,1882,30.6
22358,hti,1883,30.65
22359,hti,1884,30.69
22360,hti,1885,30.74
22361,hti,1886,30.79
22362,hti,1887,30.84
22363,hti,1888,30.89
22364,hti,1889,30.94
22365,hti,1890,30.99
22366,hti,1891,31.04
22367,hti,1892,31.09
22368,hti,1893,31.14
22369,hti,1894,31.19
22370,hti,1895,31.24
22371,hti,1896,31.29
22372,hti,1897,31.34
22373,hti,1898,31.39
22374,hti,1899,31.44
22375,hti,1900,31.49
22376,hti,1901,31.54
22377,hti,1902,31.59
22378,hti,1903,31.64
22379,hti,1904,31.69
22380,hti,1905,31.74
22381,hti,1906,31.79
22382,hti,1907,31.84
22383,hti,1908,31.89
22384,hti,1909,31.94
22385,hti,1910,31.99
22386,hti,1911,32.04
22387,hti,1912,32.09
22388,hti,1913,32.14
22389,hti,1914,32.19
22390,hti,1915,32.24
22391,hti,1916,32.29
22392,hti,1917,32.34
22393,hti,1918,21.01
22394,hti,1919,32.44
22395,hti,1920,32.49
22396,hti,1921,32.54
22397,hti,1922,32.59
22398,hti,1923,32.64
22399,hti,1924,32.69
22400,hti,1925,32.74
22401,hti,1926,32.79
22402,hti,1927,32.84
22403,hti,1928,32.89
22404,hti,1929,32.94
22405,hti,1930,32.99
22406,hti,1931,33.04
22407,hti,1932,33.09
22408,hti,1933,33.14
22409,hti,1934,33.19
22410,hti,1935,33.24
22411,hti,1936,33.29
22412,hti,1937,33.34
22413,hti,1938,33.39
22414,hti,1939,33.44
22415,hti,1940,33.49
22416,hti,1941,33.54
22417,hti,1942,33.57
22418,hti,1943,34.68
22419,hti,1944,35.79
22420,hti,1945,36.89
22421,hti,1946,37.99
22422,hti,1947,39.11
22423,hti,1948,40.22
22424,hti,1949,41.34
22425,hti,1950,42.47
22426,hti,1951,42.74
22427,hti,1952,43.01
22428,hti,1953,43.3
22429,hti,1954,43.38
22430,hti,1955,43.97
22431,hti,1956,44.29
22432,hti,1957,44.52
22433,hti,1958,44.77
22434,hti,1959,45.06
22435,hti,1960,45.41
22436,hti,1961,45.65
22437,hti,1962,45.95
22438,hti,1963,44.22
22439,hti,1964,46.3
22440,hti,1965,46.51
22441,hti,1966,46.59
22442,hti,1967,47.02
22443,hti,1968,47.36
22444,hti,1969,47.67
22445,hti,1970,47.96
22446,hti,1971,48.27
22447,hti,1972,48.51
22448,hti,1973,48.96
22449,hti,1974,49.41
22450,hti,1975,49.73
22451,hti,1976,50.06
22452,hti,1977,50.39
22453,hti,1978,50.62
22454,hti,1979,50.93
22455,hti,1980,51.28
22456,hti,1981,51.68
22457,hti,1982,51.99
22458,hti,1983,52.31
22459,hti,1984,52.67
22460,hti,1985,53.05
22461,hti,1986,53.35
22462,hti,1987,53.79
22463,hti,1988,54.14
22464,hti,1989,54.35
22465,hti,1990,54.57
22466,hti,1991,54.65
22467,hti,1992,54.93
22468,hti,1993,54.49
22469,hti,1994,54.79
22470,hti,1995,55.35
22471,hti,1996,55.71
22472,hti,1997,56.06
22473,hti,1998,56.55
22474,hti,1999,57.03
22475,hti,2000,57.43
22476,hti,2001,57.79
22477,hti,2002,58.17
22478,hti,2003,58.45
22479,hti,2004,57.54
22480,hti,2005,59.05
22481,hti,2006,59.5
22482,hti,2007,59.96
22483,hti,2008,60.23
22484,hti,2009,60.73
22485,hti,2010,32.52
22486,hti,2011,60.02
22487,hti,2012,61.42
22488,hti,2013,61.62
22489,hti,2014,61.93
22490,hti,2015,62.18
22491,hti,2016,62.41
22492,hti,2017,63.14
22493,hti,2018,63.49
22494,hti,2019,63.79
22495,hti,2020,63.59
22496,hti,2021,62.74
22497,hti,2022,63.27
22498,hti,2023,64.28
22499,hti,2024,64.9
22500,hti,2025,65.11
22501,hti,2026,65.32
22502,hti,2027,65.51
22503,hti,2028,65.71
22504,hti,2029,65.9
22505,hti,2030,66.08
22506,hti,2031,66.27
22507,hti,2032,66.45
22508,hti,2033,66.63
22509,hti,2034,66.82
22510,hti,2035,66.99
22511,hti,2036,67.15
22512,hti,2037,67.33
22513,hti,2038,67.49
22514,hti,2039,67.66
22515,hti,2040,67.83
22516,hti,2041,67.98
22517,hti,2042,68.15
22518,hti,2043,68.31
22519,hti,2044,68.46
22520,hti,2045,68.61
22521,hti,2046,68.76
22522,hti,2047,68.92
22523,hti,2048,69.08
22524,hti,2049,69.22
22525,hti,2050,69.37
22526,hti,2051,69.52
22527,hti,2052,69.66
22528,hti,2053,69.81
22529,hti,2054,69.95
22530,hti,2055,70.09
22531,hti,2056,70.23
22532,hti,2057,70.38
22533,hti,2058,70.51
22534,hti,2059,70.66
22535,hti,2060,70.8
22536,hti,2061,70.94
22537,hti,2062,71.08
22538,hti,2063,71.21
22539,hti,2064,71.35
22540,hti,2065,71.49
22541,hti,2066,71.64
22542,hti,2067,71.78
22543,hti,2068,71.93
22544,hti,2069,72.06
22545,hti,2070,72.2
22546,hti,2071,72.34
22547,hti,2072,72.48
22548,hti,2073,72.62
22549,hti,2074,72.76
22550,hti,2075,72.91
22551,hti,2076,73.04
22552,hti,2077,73.18
22553,hti,2078,73.32
22554,hti,2079,73.45
22555,hti,2080,73.59
22556,hti,2081,73.75
22557,hti,2082,73.89
22558,hti,2083,74.04
22559,hti,2084,74.18
22560,hti,2085,74.34
22561,hti,2086,74.48
22562,hti,2087,74.62
22563,hti,2088,74.77
22564,hti,2089,74.91
22565,hti,2090,75.06
22566,hti,2091,75.22
22567,hti,2092,75.36
22568,hti,2093,75.51
22569,hti,2094,75.66
22570,hti,2095,75.81
22571,hti,2096,75.96
22572,hti,2097,76.1
22573,hti,2098,76.25
22574,hti,2099,76.39
22575,hti,2100,76.54
22576,hun,1800,36.0
22577,hun,1801,36.0
22578,hun,1802,36.0
22579,hun,1803,36.0
22580,hun,1804,36.0
22581,hun,1805,36.0
22582,hun,1806,36.0
22583,hun,1807,36.0
22584,hun,1808,36.0
22585,hun,1809,36.0
22586,hun,1810,36.0
22587,hun,1811,36.0
22588,hun,1812,36.0
22589,hun,1813,36.0
22590,hun,1814,36.0
22591,hun,1815,36.0
22592,hun,1816,36.0
22593,hun,1817,36.0
22594,hun,1818,36.0
22595,hun,1819,36.0
22596,hun,1820,36.0
22597,hun,1821,36.0
22598,hun,1822,36.0
22599,hun,1823,36.0
22600,hun,1824,36.0
22601,hun,1825,36.0
22602,hun,1826,36.0
22603,hun,1827,36.0
22604,hun,1828,36.0
22605,hun,1829,36.0
22606,hun,1830,36.0
22607,hun,1831,36.0
22608,hun,1832,36.0
22609,hun,1833,36.0
22610,hun,1834,36.0
22611,hun,1835,36.0
22612,hun,1836,36.0
22613,hun,1837,36.0
22614,hun,1838,36.0
22615,hun,1839,36.0
22616,hun,1840,36.0
22617,hun,1841,36.0
22618,hun,1842,36.0
22619,hun,1843,36.0
22620,hun,1844,36.0
22621,hun,1845,36.0
22622,hun,1846,36.0
22623,hun,1847,36.0
22624,hun,1848,36.0
22625,hun,1849,36.0
22626,hun,1850,36.0
22627,hun,1851,36.0
22628,hun,1852,36.0
22629,hun,1853,36.0
22630,hun,1854,35.99
22631,hun,1855,35.99
22632,hun,1856,35.99
22633,hun,1857,35.99
22634,hun,1858,35.99
22635,hun,1859,35.99
22636,hun,1860,35.99
22637,hun,1861,35.99
22638,hun,1862,35.98
22639,hun,1863,35.98
22640,hun,1864,35.98
22641,hun,1865,35.98
22642,hun,1866,35.98
22643,hun,1867,35.98
22644,hun,1868,35.98
22645,hun,1869,35.98
22646,hun,1870,35.97
22647,hun,1871,35.97
22648,hun,1872,35.97
22649,hun,1873,35.97
22650,hun,1874,35.97
22651,hun,1875,35.97
22652,hun,1876,35.97
22653,hun,1877,35.97
22654,hun,1878,35.96
22655,hun,1879,35.96
22656,hun,1880,35.96
22657,hun,1881,35.96
22658,hun,1882,35.96
22659,hun,1883,35.96
22660,hun,1884,35.96
22661,hun,1885,35.96
22662,hun,1886,35.95
22663,hun,1887,35.95
22664,hun,1888,35.95
22665,hun,1889,35.95
22666,hun,1890,35.95
22667,hun,1891,36.08
22668,hun,1892,36.22
22669,hun,1893,36.35
22670,hun,1894,36.47
22671,hun,1895,36.61
22672,hun,1896,36.74
22673,hun,1897,36.88
22674,hun,1898,37.01
22675,hun,1899,37.14
22676,hun,1900,37.27
22677,hun,1901,37.51
22678,hun,1902,37.75
22679,hun,1903,37.99
22680,hun,1904,38.23
22681,hun,1905,38.48
22682,hun,1906,38.71
22683,hun,1907,38.95
22684,hun,1908,39.19
22685,hun,1909,39.44
22686,hun,1910,39.68
22687,hun,1911,39.9
22688,hun,1912,40.13
22689,hun,1913,40.36
22690,hun,1914,40.59
22691,hun,1915,40.82
22692,hun,1916,41.05
22693,hun,1917,41.27
22694,hun,1918,30.04
22695,hun,1919,41.73
22696,hun,1920,41.96
22697,hun,1921,42.76
22698,hun,1922,43.58
22699,hun,1923,44.39
22700,hun,1924,45.2
22701,hun,1925,46.01
22702,hun,1926,46.83
22703,hun,1927,47.64
22704,hun,1928,48.45
22705,hun,1929,49.26
22706,hun,1930,50.07
22707,hun,1931,50.75
22708,hun,1932,51.42
22709,hun,1933,52.1
22710,hun,1934,52.77
22711,hun,1935,53.45
22712,hun,1936,54.13
22713,hun,1937,54.79
22714,hun,1938,55.47
22715,hun,1939,56.15
22716,hun,1940,56.82
22717,hun,1941,56.38
22718,hun,1942,50.84
22719,hun,1943,40.88
22720,hun,1944,25.92
22721,hun,1945,46.85
22722,hun,1946,54.83
22723,hun,1947,58.81
22724,hun,1948,60.5
22725,hun,1949,61.1
22726,hun,1950,61.87
22727,hun,1951,62.45
22728,hun,1952,64.02
22729,hun,1953,64.22
22730,hun,1954,65.47
22731,hun,1955,66.64
22732,hun,1956,65.71
22733,hun,1957,66.32
22734,hun,1958,67.29
22735,hun,1959,67.33
22736,hun,1960,68.14
22737,hun,1961,68.81
22738,hun,1962,68.16
22739,hun,1963,68.9
22740,hun,1964,69.46
22741,hun,1965,69.37
22742,hun,1966,69.86
22743,hun,1967,69.62
22744,hun,1968,69.43
22745,hun,1969,69.35
22746,hun,1970,69.21
22747,hun,1971,69.13
22748,hun,1972,69.67
22749,hun,1973,69.75
22750,hun,1974,69.45
22751,hun,1975,69.43
22752,hun,1976,69.62
22753,hun,1977,69.88
22754,hun,1978,69.49
22755,hun,1979,69.53
22756,hun,1980,69.11
22757,hun,1981,69.07
22758,hun,1982,69.35
22759,hun,1983,68.92
22760,hun,1984,68.94
22761,hun,1985,68.92
22762,hun,1986,69.15
22763,hun,1987,69.57
22764,hun,1988,69.98
22765,hun,1989,69.42
22766,hun,1990,69.47
22767,hun,1991,69.5
22768,hun,1992,69.13
22769,hun,1993,69.17
22770,hun,1994,69.56
22771,hun,1995,69.95
22772,hun,1996,70.76
22773,hun,1997,71.01
22774,hun,1998,70.95
22775,hun,1999,71.12
22776,hun,2000,71.9
22777,hun,2001,72.47
22778,hun,2002,72.63
22779,hun,2003,72.71
22780,hun,2004,73.07
22781,hun,2005,73.07
22782,hun,2006,73.51
22783,hun,2007,73.6
22784,hun,2008,74.17
22785,hun,2009,74.36
22786,hun,2010,74.77
22787,hun,2011,75.1
22788,hun,2012,75.39
22789,hun,2013,75.87
22790,hun,2014,75.99
22791,hun,2015,75.9
22792,hun,2016,76.33
22793,hun,2017,76.34
22794,hun,2018,76.32
22795,hun,2019,76.61
22796,hun,2020,75.88
22797,hun,2021,74.68
22798,hun,2022,75.11
22799,hun,2023,77.25
22800,hun,2024,77.41
22801,hun,2025,77.57
22802,hun,2026,77.73
22803,hun,2027,77.88
22804,hun,2028,78.04
22805,hun,2029,78.2
22806,hun,2030,78.36
22807,hun,2031,78.52
22808,hun,2032,78.68
22809,hun,2033,78.84
22810,hun,2034,79.0
22811,hun,2035,79.16
22812,hun,2036,79.33
22813,hun,2037,79.49
22814,hun,2038,79.65
22815,hun,2039,79.81
22816,hun,2040,79.97
22817,hun,2041,80.14
22818,hun,2042,80.3
22819,hun,2043,80.46
22820,hun,2044,80.63
22821,hun,2045,80.79
22822,hun,2046,80.95
22823,hun,2047,81.11
22824,hun,2048,81.28
22825,hun,2049,81.43
22826,hun,2050,81.59
22827,hun,2051,81.75
22828,hun,2052,81.91
22829,hun,2053,82.06
22830,hun,2054,82.22
22831,hun,2055,82.37
22832,hun,2056,82.53
22833,hun,2057,82.68
22834,hun,2058,82.83
22835,hun,2059,82.97
22836,hun,2060,83.11
22837,hun,2061,83.25
22838,hun,2062,83.39
22839,hun,2063,83.54
22840,hun,2064,83.68
22841,hun,2065,83.82
22842,hun,2066,83.95
22843,hun,2067,84.08
22844,hun,2068,84.22
22845,hun,2069,84.35
22846,hun,2070,84.49
22847,hun,2071,84.62
22848,hun,2072,84.75
22849,hun,2073,84.87
22850,hun,2074,85.01
22851,hun,2075,85.14
22852,hun,2076,85.27
22853,hun,2077,85.4
22854,hun,2078,85.52
22855,hun,2079,85.64
22856,hun,2080,85.77
22857,hun,2081,85.9
22858,hun,2082,86.02
22859,hun,2083,86.14
22860,hun,2084,86.27
22861,hun,2085,86.39
22862,hun,2086,86.51
22863,hun,2087,86.64
22864,hun,2088,86.76
22865,hun,2089,86.88
22866,hun,2090,87.0
22867,hun,2091,87.13
22868,hun,2092,87.25
22869,hun,2093,87.37
22870,hun,2094,87.5
22871,hun,2095,87.62
22872,hun,2096,87.74
22873,hun,2097,87.86
22874,hun,2098,87.98
22875,hun,2099,88.09
22876,hun,2100,88.22
22877,idn,1800,30.0
22878,idn,1801,30.0
22879,idn,1802,30.0
22880,idn,1803,30.0
22881,idn,1804,30.0
22882,idn,1805,30.0
22883,idn,1806,30.0
22884,idn,1807,30.0
22885,idn,1808,30.0
22886,idn,1809,30.0
22887,idn,1810,30.0
22888,idn,1811,30.0
22889,idn,1812,30.0
22890,idn,1813,30.0
22891,idn,1814,30.0
22892,idn,1815,30.0
22893,idn,1816,30.0
22894,idn,1817,30.0
22895,idn,1818,30.0
22896,idn,1819,30.0
22897,idn,1820,30.0
22898,idn,1821,30.0
22899,idn,1822,30.0
22900,idn,1823,30.0
22901,idn,1824,30.0
22902,idn,1825,30.0
22903,idn,1826,30.0
22904,idn,1827,30.0
22905,idn,1828,30.0
22906,idn,1829,30.0
22907,idn,1830,30.0
22908,idn,1831,30.0
22909,idn,1832,30.0
22910,idn,1833,30.0
22911,idn,1834,30.0
22912,idn,1835,30.0
22913,idn,1836,30.0
22914,idn,1837,30.0
22915,idn,1838,30.0
22916,idn,1839,30.0
22917,idn,1840,30.0
22918,idn,1841,30.0
22919,idn,1842,30.0
22920,idn,1843,30.0
22921,idn,1844,30.0
22922,idn,1845,30.0
22923,idn,1846,30.0
22924,idn,1847,30.0
22925,idn,1848,30.0
22926,idn,1849,30.0
22927,idn,1850,30.0
22928,idn,1851,30.05
22929,idn,1852,30.11
22930,idn,1853,30.16
22931,idn,1854,30.22
22932,idn,1855,30.27
22933,idn,1856,30.33
22934,idn,1857,30.38
22935,idn,1858,30.44
22936,idn,1859,30.49
22937,idn,1860,30.55
22938,idn,1861,30.6
22939,idn,1862,30.66
22940,idn,1863,30.71
22941,idn,1864,30.77
22942,idn,1865,30.82
22943,idn,1866,30.88
22944,idn,1867,30.93
22945,idn,1868,30.99
22946,idn,1869,31.04
22947,idn,1870,31.1
22948,idn,1871,31.15
22949,idn,1872,31.21
22950,idn,1873,31.26
22951,idn,1874,31.32
22952,idn,1875,31.37
22953,idn,1876,31.43
22954,idn,1877,31.48
22955,idn,1878,31.54
22956,idn,1879,31.59
22957,idn,1880,31.65
22958,idn,1881,31.7
22959,idn,1882,31.76
22960,idn,1883,31.81
22961,idn,1884,31.87
22962,idn,1885,31.92
22963,idn,1886,31.98
22964,idn,1887,32.03
22965,idn,1888,32.09
22966,idn,1889,32.14
22967,idn,1890,32.2
22968,idn,1891,32.25
22969,idn,1892,32.31
22970,idn,1893,32.36
22971,idn,1894,32.42
22972,idn,1895,32.47
22973,idn,1896,32.53
22974,idn,1897,32.58
22975,idn,1898,32.64
